member_id,gender,username,first_name,last_name,birthday,branch_id
MEM0038075,Female,xfox,Yun,Zhao,1999-05-25,GY036284
MEM0038076,Female,tamarajones,Shuai,Pan,1968-11-14,GY142942
MEM0038077,Female,cynthia90,Jun,Cao,1998-03-26,GY822827
MEM0038078,Female,lynnjohnson,Fan,Ke,2002-04-01,GY022320
MEM0038079,Female,griffinkelly,Shu Hua,Zhang,1987-01-24,GY691966
MEM0038080,Male,beverlybrown,Rong,Ke,1998-06-11,GY126731
MEM0038081,Male,jordanphillip,Ping,Chen,1973-01-11,GY467984
MEM0038082,Female,rodgersnathan,Fan,Ren,1995-04-15,GY337150
MEM0038083,Male,bethanystanton,Qiang,Gao,1999-08-17,GY121651
MEM0038084,Male,paulgill,Jin Feng,Han,1992-01-12,GY487016
MEM0038085,Male,chester,Feng Lan,Wang,1967-05-13,GY725309
MEM0038086,Female,matthewhess,Feng Lan,Shu,1995-10-29,GY307656
MEM0038087,Male,ramirezstephanie,Feng Ying,Sun,2003-02-19,GY263268
MEM0038088,Male,meghan74,Xue Mei,Shen,1983-02-13,GY351669
MEM0038089,Female,phyllis69,Yan,Liu,1979-09-08,GY412567
MEM0038090,Male,adamlamb,Ying,Dai,1985-12-06,GY687446
MEM0038091,Female,carlosadams,Tao,Li,1967-12-16,GY073310
MEM0038092,Male,kdillon,Feng Ying,Qin,2005-01-01,GY634975
MEM0038093,Female,robert63,Ting Ting,Yang,1996-11-02,GY258921
MEM0038094,Male,chad90,Feng Lan,Huang,1998-03-21,GY969634
MEM0038095,Female,morgancindy,Chang,Liu,2003-11-22,GY688894
MEM0038096,Male,bryantthomas,Hai Yan,Zhao,1996-04-13,GY583406
MEM0038097,Male,jasonlewis,Yong,Hao,2004-07-13,GY977314
MEM0038098,Female,amandaferguson,Huan,Zhou,1961-09-18,GY187794
MEM0038099,Female,willisnatalie,Yun,Liao,1961-01-13,GY605115
MEM0038100,Female,andrewvillanueva,Yun,Zhao,1995-05-06,GY298189
MEM0038101,Male,lisafleming,Dong,Dai,1979-07-29,GY239835
MEM0038102,Female,jonesmicheal,Jian Guo,Kang,1979-04-02,GY056592
MEM0038103,Male,mendozakayla,Feng Lan,Li,1984-09-10,GY667912
MEM0038104,Male,wilcoxjustin,Gui Fang,Ceng,2001-09-09,GY206759
MEM0038105,Male,danielevans,Bin,Chen,2006-02-22,GY135604
MEM0038106,Female,briangomez,Jun,Chen,1981-03-31,GY379382
MEM0038107,Female,rita75,Na,Li,1997-06-23,GY316089
MEM0038108,Female,elizabethcunningham,Ping,Wang,1970-10-13,GY036284
MEM0038109,Male,steelenathan,Ting,Tang,1991-08-04,GY121520
MEM0038110,Male,barnescynthia,Long,Wang,1985-06-12,GY338994
MEM0038111,Male,cruzamanda,Xiu Ying,Liu,2000-09-17,GY111447
MEM0038112,Female,seanlopez,Xiu Zhen,Chen,1976-02-03,GY052296
MEM0038113,Female,fweaver,Rong,Li,1972-05-13,GY402518
MEM0038114,Male,juliacampbell,Ping,Tang,1968-05-20,GY812001
MEM0038115,Female,danielolson,Jin Feng,Tian,1978-08-08,GY966049
MEM0038116,Male,george59,Kai,Cheng,1974-07-06,GY075553
MEM0038117,Female,josephmorgan,Gui Ying,Yang,1982-05-25,GY076629
MEM0038118,Male,bradleykelsey,Yu Ying,Wang,1985-05-28,GY096774
MEM0038119,Male,vwalls,Ying,Li,1969-08-27,GY894580
MEM0038120,Male,ryanwilliam,Gui Zhi,Wang,1971-09-20,GY687446
MEM0038121,Male,xhenderson,Hong Xia,Wu,1995-07-06,GY749020
MEM0038122,Male,mercerruth,Yang,Zhong,1967-08-19,GY441092
MEM0038123,Female,trevorbrady,Na,Li,1972-10-21,GY823802
MEM0038124,Female,kimberly19,Xia,Zhang,2001-07-21,GY287631
MEM0038125,Female,katiepatterson,Xiang,Zhang,1973-03-31,GY494554
MEM0038126,Male,gdaniel,Na,Zhao,2001-05-07,GY926462
MEM0038127,Female,breanna21,Hai Yan,Liu,1961-01-29,GY311909
MEM0038128,Male,marilynperry,Yang,Yang,1976-06-22,GY117524
MEM0038129,Male,jonathan16,Yu Hua,Tian,1973-08-10,GY494554
MEM0038130,Female,amandastanley,Gui Hua,Huang,1995-11-04,GY607076
MEM0038131,Female,kristinacordova,Yang,Zhang,2007-03-20,GY806173
MEM0038132,Male,brendahall,Jing,Zhu,1963-07-31,GY715832
MEM0038133,Female,scottchandler,Shu Ying,Xia,1992-11-22,GY969222
MEM0038134,Female,milleramy,Shu Lan,Zhu,1990-05-31,GY571730
MEM0038135,Male,david15,Bing,Liu,1975-07-28,GY636825
MEM0038136,Male,gina99,Yu Mei,Yao,2000-11-17,GY263268
MEM0038137,Male,grosskathryn,Jie,Jia,1973-08-02,GY463586
MEM0038138,Male,jessica46,Lei,Du,2004-02-13,GY673083
MEM0038139,Male,kbarker,Chun Mei,Fang,1983-12-21,GY634641
MEM0038140,Male,wilsonshane,Dan Dan,Dong,1986-05-17,GY056592
MEM0038141,Male,danafletcher,Xiu Lan,Zhang,1982-05-20,GY185946
MEM0038142,Male,carolynmcdonald,Li Hua,Liu,1982-08-28,GY022182
MEM0038143,Female,taylorcarolyn,Kai,Bai,1988-10-18,GY119246
MEM0038144,Male,lbarrett,Fang,Zhang,1973-11-08,GY980682
MEM0038145,Female,nelsonchristine,Ming,Huo,1973-01-13,GY476708
MEM0038146,Male,butlerrebekah,Min,Zhuang,1983-02-10,GY541992
MEM0038147,Male,clifford93,Li Li,Wang,1964-10-12,GY836927
MEM0038148,Female,rhonda44,Min,Lin,2001-08-04,GY459230
MEM0038149,Female,colemanryan,Yu Lan,Huang,1997-10-21,GY925458
MEM0038150,Female,ibarnett,Gang,Chen,1969-02-12,GY588203
MEM0038151,Female,richard97,Jia,Wang,1960-06-29,GY901000
MEM0038152,Male,armstrongjason,Gui Zhi,Li,1962-08-23,GY016663
MEM0038153,Male,larry48,Yang,Li,1960-06-09,GY829480
MEM0038154,Male,billy91,Xiu Ying,Yang,1964-12-30,GY583406
MEM0038155,Male,gainesmatthew,Xia,Hu,1964-04-21,GY481290
MEM0038156,Male,francisco11,Dan,Wang,1978-01-30,GY514371
MEM0038157,Male,bkoch,Kai,Lin,2000-02-08,GY263575
MEM0038158,Male,samanthajames,Dan,Liu,1969-11-07,GY267467
MEM0038159,Female,stevenwebster,Shu Zhen,Yuan,1989-02-15,GY211939
MEM0038160,Female,christineelliott,Bin,Tang,1964-07-29,GY669274
MEM0038161,Female,fmack,Feng Ying,Su,2003-04-26,GY510083
MEM0038162,Male,martin89,Shu Ying,Tang,1976-09-11,GY995705
MEM0038163,Male,lisa72,Xin,Wang,1966-10-09,GY463586
MEM0038164,Male,rowesharon,Ning,Xing,1991-03-27,GY309093
MEM0038165,Male,greennicholas,Jian Jun,Song,1998-04-09,GY732955
MEM0038166,Female,tracyford,Lu,Tian,2002-02-03,GY363976
MEM0038167,Male,lindsay41,Jing,Huang,1985-08-22,GY263268
MEM0038168,Female,carloshobbs,Li,Chen,1960-10-09,GY634975
MEM0038169,Male,deniserubio,Xu,Chen,1998-07-22,GY642966
MEM0038170,Male,robertramirez,Shu Ying,Wang,1978-03-25,GY274863
MEM0038171,Female,colemantracy,Shu Lan,Zhang,1971-03-13,GY038186
MEM0038172,Female,sandramurphy,Xue,Lu,2004-07-24,GY347205
MEM0038173,Female,joe39,Ling,Mei,1997-07-05,GY247996
MEM0038174,Male,qwilliamson,Rui,Wu,1998-07-23,GY097232
MEM0038175,Male,watsonmitchell,Hong Xia,Liu,1961-05-31,GY552271
MEM0038176,Male,morrisdominique,Yun,Tang,1974-10-21,GY987742
MEM0038177,Female,jonesmaureen,Feng,Huang,1980-10-27,GY173787
MEM0038178,Female,andersonryan,Chao,Liu,1977-02-04,GY574556
MEM0038179,Male,iwalker,Feng Lan,Ding,1991-10-08,GY160132
MEM0038180,Male,slowe,Lei,Liu,1990-10-14,GY351669
MEM0038181,Male,beckyrowe,Jing,Su,1996-07-19,GY698390
MEM0038182,Male,kathleenmann,Jia,Wang,1962-10-31,GY778117
MEM0038183,Male,keithsoto,Tao,Gao,1969-06-27,GY451678
MEM0038184,Female,greenamanda,Bo,Zhan,1963-03-31,GY710078
MEM0038185,Male,sarahmitchell,Jing,Ma,1980-07-12,GY072878
MEM0038186,Female,melanie93,Yu Ying,Liu,1985-12-25,GY174807
MEM0038187,Male,jonathanhamilton,Gui Zhi,Zhou,1996-07-06,GY667437
MEM0038188,Female,dunnmarie,Shu Lan,Miao,1964-04-11,GY178554
MEM0038189,Male,kristen31,Yu Ying,Li,1978-08-07,GY160132
MEM0038190,Female,monicamiller,Shu Ying,Xu,1991-08-16,GY628158
MEM0038191,Male,shawnrobinson,Lei,Ma,1974-04-09,GY856797
MEM0038192,Male,meganhall,Hua,Tan,1965-01-29,GY701267
MEM0038193,Female,rodriguezstanley,Bing,Yang,1972-07-29,GY984970
MEM0038194,Male,peter11,Hong Mei,Li,1964-12-22,GY337459
MEM0038195,Male,flynnmark,Yan,Feng,1984-02-23,GY119246
MEM0038196,Male,michaelalvarado,Ying,He,1974-11-07,GY649645
MEM0038197,Female,bradley83,Huan,Li,2001-06-22,GY916456
MEM0038198,Male,jilliansellers,Li Li,Wen,1973-06-14,GY716209
MEM0038199,Male,pattersonmichael,Lin,Chen,1990-10-16,GY759217
MEM0038200,Female,yallison,Bing,Ao,2001-10-18,GY708760
MEM0038201,Female,shellytaylor,Hui,Hu,2007-02-07,GY784130
MEM0038202,Male,kaitlynandrews,Yu Lan,Xu,1974-07-15,GY247996
MEM0038203,Female,vincentmcintyre,Jian Hua,Pu,1996-03-30,GY802309
MEM0038204,Female,gonzaleslisa,Jie,Wang,1964-05-20,GY883753
MEM0038205,Female,sonia42,Ning,Bian,1989-08-21,GY900879
MEM0038206,Male,odomgeorge,Yu Ying,Wei,1986-11-11,GY481290
MEM0038207,Female,selenahuffman,Min,Luo,1988-05-25,GY118273
MEM0038208,Male,tina90,Dan,Liu,1963-01-10,GY581745
MEM0038209,Female,brayjulie,Lu,Feng,1964-06-22,GY652430
MEM0038210,Female,kristenjohnston,Yong,You,1994-09-16,GY632126
MEM0038211,Male,tnielsen,Jing,Cui,1961-05-08,GY977314
MEM0038212,Male,nkrause,Nan,Liu,1981-10-20,GY632126
MEM0038213,Male,hernandezeric,Bo,Wang,1967-12-01,GY738383
MEM0038214,Female,hamiltonmiranda,Gui Xiang,Zhang,2004-03-02,GY806173
MEM0038215,Female,zpage,Li,Yang,2005-06-01,GY404798
MEM0038216,Male,isabel90,Rui,Zhou,1980-02-13,GY652227
MEM0038217,Female,marcosmith,Liu,Xie,1986-03-25,GY859458
MEM0038218,Male,bradleymelendez,Long,Wang,1984-07-17,GY101512
MEM0038219,Male,jonathonlarson,Shu Lan,Quan,1966-11-06,GY110247
MEM0038220,Male,itucker,Juan,Zhang,1976-07-25,GY281434
MEM0038221,Female,cbaker,Xiang,Feng,1983-02-20,GY870819
MEM0038222,Male,theresa96,Qiang,Zhang,1983-11-20,GY791340
MEM0038223,Female,dtapia,Shu Zhen,Li,1999-09-11,GY787068
MEM0038224,Male,scott67,Fei,Cheng,1988-05-23,GY311909
MEM0038225,Female,frederick65,Shu Lan,Xin,1967-09-18,GY745829
MEM0038226,Female,willie52,Yang,Chen,1970-10-14,GY617968
MEM0038227,Male,oosborn,Ying,Cao,1964-11-02,GY848881
MEM0038228,Male,stacie44,Qian,Zhang,2001-01-07,GY574556
MEM0038229,Male,whitneykevin,Feng Lan,You,1970-07-08,GY246954
MEM0038230,Female,mcphersonjacob,Dong,Deng,1983-03-02,GY044629
MEM0038231,Female,nicholasramos,Jian Hua,Wang,1999-08-17,GY404798
MEM0038232,Female,tony94,Xiao Hong,Zhou,1966-12-05,GY281197
MEM0038233,Female,walkerdustin,Yan,Ding,1964-09-23,GY710078
MEM0038234,Female,cynthiabaker,Hong Mei,He,2002-12-01,GY267467
MEM0038235,Male,megan76,Jun,Gao,1970-07-16,GY126731
MEM0038236,Male,isabellaglass,Jun,Li,1965-09-12,GY726111
MEM0038237,Female,browntony,Dan Dan,Song,1997-11-12,GY343882
MEM0038238,Female,samuelsmith,Gui Xiang,Zhang,1996-01-15,GY981013
MEM0038239,Female,donaldsonnathan,Gui Fang,Li,1997-06-29,GY437846
MEM0038240,Male,christian87,Hai Yan,Sun,1999-11-02,GY933010
MEM0038241,Female,craig09,Hui,Zou,1980-04-13,GY311909
MEM0038242,Male,shermanstacey,Feng Ying,Lu,1964-09-15,GY267057
MEM0038243,Female,qsavage,Hong Mei,Zhou,1972-09-02,GY723220
MEM0038244,Female,joshuameza,Xiang,Tang,1994-09-19,GY617228
MEM0038245,Male,hughesglenda,Xue,Wang,1991-11-11,GY634975
MEM0038246,Male,mckinneybobby,Chun Mei,Yang,1994-09-26,GY321824
MEM0038247,Male,christophergriffith,Qian,Xie,1995-02-17,GY923728
MEM0038248,Female,fordamy,Xiu Ying,Xia,2002-09-12,GY725291
MEM0038249,Female,evanscatherine,Yan,Ou Yang,1969-01-05,GY271083
MEM0038250,Female,mariaknight,Li,Ning,1971-08-06,GY827200
MEM0038251,Male,ambervaldez,Nan,Wang,2002-12-07,GY652227
MEM0038252,Male,james25,Wen,Tang,1965-10-06,GY458464
MEM0038253,Male,weeksanthony,Lin,Wu,1988-04-05,GY626463
MEM0038254,Female,mccoysydney,Kai,Ding,1993-10-12,GY408962
MEM0038255,Male,pkrueger,Yan,Liu,1995-02-20,GY111447
MEM0038256,Male,veronicastephens,Yan,Wang,1971-10-05,GY031092
MEM0038257,Male,rsharp,Peng,Zou,2002-08-09,GY557894
MEM0038258,Female,laura27,Xiu Fang,Gao,1983-11-23,GY298189
MEM0038259,Male,lucas20,Yan,Mou,1970-02-25,GY784130
MEM0038260,Female,schmidtnathaniel,Jian,Lin,1990-10-03,GY634975
MEM0038261,Female,cherylhunt,Qian,Chen,1961-10-15,GY231214
MEM0038262,Male,linda38,Chang,Wu,1984-06-24,GY459230
MEM0038263,Female,susan38,Tao,Jiang,1963-04-28,GY725309
MEM0038264,Male,watershenry,Xiu Zhen,Yu,1966-04-28,GY652227
MEM0038265,Male,jamesflynn,Ning,Ren,1966-05-07,GY767515
MEM0038266,Male,jane58,Hua,Yuan,1998-03-21,GY319687
MEM0038267,Female,wtanner,Dan Dan,Liu,1974-09-04,GY463586
MEM0038268,Female,philipbowen,Yu Ying,Liu,1975-03-26,GY916456
MEM0038269,Male,erika42,Wen,Wang,1999-06-08,GY677957
MEM0038270,Female,katherinethomas,Ning,Li,1997-03-03,GY610057
MEM0038271,Male,gregory95,Nan,Huang,1967-08-14,GY163937
MEM0038272,Male,walterjuarez,Rui,Liu,1969-04-27,GY628158
MEM0038273,Female,vegatracy,Fei,Li,2004-05-09,GY408583
MEM0038274,Male,donnaevans,Xiu Lan,Liu,1986-01-19,GY710844
MEM0038275,Male,clinekristen,Hui,Lin,1991-01-26,GY718818
MEM0038276,Male,joseph57,Shu Ying,Li,2006-06-20,GY571730
MEM0038277,Female,cookstephanie,Wei,Cai,1982-08-06,GY933010
MEM0038278,Male,vsantos,Kun,Zhou,1965-08-09,GY856797
MEM0038279,Male,bryanjones,Bin,Ma,1962-02-03,GY117524
MEM0038280,Female,pmontgomery,Rong,Cai,1961-01-07,GY499956
MEM0038281,Female,vargasjacqueline,Shu Ying,Feng,1979-10-25,GY918423
MEM0038282,Female,jameswelch,Ting Ting,Zhong,1984-07-09,GY609976
MEM0038283,Male,colleen94,Yang,Cui,1998-10-12,GY513849
MEM0038284,Male,stacey84,Gui Hua,Zhang,1961-03-03,GY634329
MEM0038285,Male,linda13,Yan,Fu,1986-01-16,GY523205
MEM0038286,Female,tristanwashington,Xiu Yun,Ge,1983-01-21,GY694862
MEM0038287,Female,freemanmichele,Cheng,Huang,1971-10-07,GY293350
MEM0038288,Male,michaelmatthews,Jie,Yan,1976-03-05,GY826649
MEM0038289,Male,susanrobinson,Hai Yan,Liu,1975-04-04,GY112881
MEM0038290,Male,jacksonchristopher,Chun Mei,Jiang,1978-12-15,GY240366
MEM0038291,Male,abradley,Yong,Zhang,1991-05-12,GY293320
MEM0038292,Female,forbesmary,Qian,Gao,2003-03-16,GY906280
MEM0038293,Female,nealdonald,Hui,Cai,1992-09-08,GY292189
MEM0038294,Female,larsonmelody,Yang,Zhang,1979-11-11,GY717821
MEM0038295,Male,peterolsen,Yu Hua,Li,1988-07-07,GY332109
MEM0038296,Male,ernest71,Jing,Huang,1984-11-18,GY292346
MEM0038297,Male,andrewhiggins,Jun,Xu,1965-12-07,GY634975
MEM0038298,Female,beltranbrittany,Long,Lin,1996-12-23,GY509970
MEM0038299,Female,averysean,Yang,Wang,1979-04-14,GY516352
MEM0038300,Male,wendyhaney,Gui Xiang,Wang,1965-12-11,GY836927
MEM0038301,Female,samanthadiaz,Long,Yin,1994-12-05,GY856797
MEM0038302,Female,katherine89,Yan,Li,1998-11-19,GY691966
MEM0038303,Female,pcastro,Kai,Chao,1968-05-17,GY206759
MEM0038304,Male,silvaalyssa,Li Li,Luo,2006-06-01,GY337150
MEM0038305,Male,brownbradley,Liu,Liu,1964-03-27,GY552271
MEM0038306,Female,caldwellandrew,Ting Ting,Zhang,1979-02-18,GY437846
MEM0038307,Male,stewarterica,Li,Li,1989-06-11,GY332109
MEM0038308,Male,mlane,Fang,Bai,1995-04-29,GY749020
MEM0038309,Male,garrisonemily,Li,Jiang,1992-08-15,GY969634
MEM0038310,Female,penningtonjonathan,Shu Lan,Zheng,1997-04-28,GY096774
MEM0038311,Female,sandrasmith,Gui Fang,Li,1997-03-23,GY842441
MEM0038312,Male,leachcheryl,Yang,Pan,1968-01-23,GY336969
MEM0038313,Male,drakekenneth,Jie,Liu,1993-06-13,GY468688
MEM0038314,Male,thobbs,Hong Xia,Zhang,1982-03-14,GY642904
MEM0038315,Female,wheelergina,Bo,Wang,1971-03-22,GY790511
MEM0038316,Female,barnettstephen,Xiu Mei,Xu,2003-04-16,GY789543
MEM0038317,Male,jonathanmadden,Hui,Wu,1975-07-02,GY636174
MEM0038318,Male,powellangela,Gui Ying,Liu,1972-10-13,GY534402
MEM0038319,Male,leerichard,Jun,Li,1984-07-06,GY584314
MEM0038320,Female,victoria73,Jian,Yang,1967-04-29,GY513849
MEM0038321,Female,youngkenneth,Yang,Zhang,1968-02-26,GY665030
MEM0038322,Female,chelsea98,Xiao Hong,Su,1985-07-16,GY096774
MEM0038323,Female,megan34,Yang,Lv,1992-05-21,GY406156
MEM0038324,Male,matthewmeyers,Xin,Feng,1980-05-26,GY288855
MEM0038325,Male,heidimartinez,Nan,Li,1980-03-18,GY897971
MEM0038326,Male,smithmegan,Fei,Shen,1993-02-08,GY582497
MEM0038327,Female,regina64,Dong Mei,Wu,2006-04-09,GY016755
MEM0038328,Female,calvarez,Wen,Wu,2005-04-23,GY637908
MEM0038329,Female,qtapia,Nan,Wang,1973-11-17,GY514371
MEM0038330,Male,anita40,Ming,Su,1992-07-16,GY787068
MEM0038331,Female,ooneal,Li,Cai,1975-11-22,GY667912
MEM0038332,Male,eddieallen,Ping,Zhao,1968-03-26,GY906280
MEM0038333,Female,bushkathryn,Bing,Zhao,2003-11-01,GY748681
MEM0038334,Female,douglasgabrielle,Jian Guo,Luo,2002-10-22,GY564374
MEM0038335,Male,swatkins,Xin,Zhang,1976-01-12,GY936387
MEM0038336,Female,john05,Lan Ying,Fan,2004-06-30,GY995705
MEM0038337,Male,johnny88,Chun Mei,Cai,1970-05-27,GY617968
MEM0038338,Female,dominguezmaurice,Jin Feng,Jia,1972-04-14,GY794867
MEM0038339,Female,jonathan53,Xue Mei,Xie,1985-04-05,GY634975
MEM0038340,Female,woodjulie,Juan,Luo,1981-08-22,GY385883
MEM0038341,Male,candiceleon,Lin,Huang,1969-06-08,GY665030
MEM0038342,Female,holderjohn,Xiu Fang,Zheng,1964-06-11,GY733568
MEM0038343,Female,jay92,Xiang,Cao,1982-07-20,GY593541
MEM0038344,Male,alexanderfletcher,Jia,Guo,2000-06-27,GY674124
MEM0038345,Female,christopherchavez,Yang,Wang,2004-02-26,GY075553
MEM0038346,Male,scollins,Chen,Zhang,2002-09-12,GY900879
MEM0038347,Female,richardsonelizabeth,Chen,Sun,1964-06-15,GY777965
MEM0038348,Male,collinsamanda,Xiao Hong,Hou,1992-03-17,GY874746
MEM0038349,Male,michellekelly,Jian Guo,Guo,1974-04-19,GY715832
MEM0038350,Male,pmoran,Jin Feng,Huang,1976-04-24,GY468688
MEM0038351,Female,leonard28,Shuai,Li,1962-07-27,GY701267
MEM0038352,Male,elizabethfigueroa,Qin,Pang,1993-01-07,GY839261
MEM0038353,Female,xbarber,Yu,Ceng,1992-04-13,GY627554
MEM0038354,Male,seandixon,Yan,Zheng,1986-06-06,GY738417
MEM0038355,Female,robert44,Dan,Yang,1994-04-27,GY105358
MEM0038356,Male,coopermonique,Hui,Liu,1961-12-26,GY543586
MEM0038357,Female,mcleansean,Yang,Wang,1998-06-16,GY871000
MEM0038358,Male,sarariley,Yu Ying,Xie,1990-06-06,GY624628
MEM0038359,Female,patrick53,Rui,Shen,2004-07-12,GY726111
MEM0038360,Male,julianguyen,Hua,Wang,1960-06-09,GY848881
MEM0038361,Female,alexander64,Li,Cui,1976-02-27,GY723266
MEM0038362,Female,jordanjose,Ting Ting,Xu,1999-11-05,GY617228
MEM0038363,Male,anthony50,Mei,Wu,1979-12-10,GY826649
MEM0038364,Female,rossjasmine,Xiu Mei,Li,1964-10-18,GY260416
MEM0038365,Male,carpenterscott,Fang,Jiang,1963-03-11,GY234046
MEM0038366,Female,rasmussenjames,Ping,Luo,1964-09-11,GY733568
MEM0038367,Female,hulldeborah,Jian,Wei,1984-07-23,GY347205
MEM0038368,Female,robertocamacho,Fei,Zhang,1980-03-09,GY267467
MEM0038369,Male,jacobbaker,Qian,Tan,1977-10-20,GY618226
MEM0038370,Male,yle,Jian Hua,Zou,1961-03-11,GY634329
MEM0038371,Female,adamcruz,Chao,Yang,1960-08-10,GY711569
MEM0038372,Female,chapmankevin,Jing,Liu,2006-11-11,GY452640
MEM0038373,Female,lori63,Gui Lan,Guo,1971-11-29,GY642904
MEM0038374,Female,ocarroll,Na,Wang,1985-09-03,GY871000
MEM0038375,Female,ryanphilip,Gui Zhen,Huang,2000-07-04,GY900879
MEM0038376,Female,gabrielsmith,Hong Mei,Zhang,1984-07-28,GY117524
MEM0038377,Male,baldwinsusan,Dong Mei,Zhang,1987-03-24,GY510083
MEM0038378,Female,marissarodgers,Ting Ting,Yang,1964-07-15,GY234046
MEM0038379,Male,cho,Kai,Tian,1983-11-08,GY731294
MEM0038380,Male,thomaswesley,Yu Zhen,Yang,1961-03-20,GY244457
MEM0038381,Female,ggardner,Ying,Wu,1994-05-30,GY497117
MEM0038382,Female,edwardsamber,Shu Lan,Ni,2001-06-06,GY273911
MEM0038383,Female,blevinsgarrett,Rong,Tian,1965-09-16,GY583406
MEM0038384,Female,zdunlap,Shu Ying,Tan,1996-02-27,GY459230
MEM0038385,Female,warrendevon,Hui,Liu,2003-10-08,GY761622
MEM0038386,Male,robertpugh,Jian Ping,Zhang,1993-04-27,GY886308
MEM0038387,Female,frankwilliams,Gui Rong,Fang,2003-04-02,GY803140
MEM0038388,Female,danielbautista,Cheng,He,2004-10-31,GY710633
MEM0038389,Female,hknight,Ming,Ma,1980-04-05,GY543586
MEM0038390,Female,darryl11,Ming,Wu,2000-11-13,GY634975
MEM0038391,Male,alyssacooke,Jian,Zheng,1962-01-03,GY293350
MEM0038392,Female,campbellcorey,Fei,Liu,2001-03-14,GY819261
MEM0038393,Male,colevictor,Gui Ying,Xu,1999-02-05,GY738417
MEM0038394,Male,xwhitney,Shu Lan,Liu,1986-05-21,GY554043
MEM0038395,Female,haydenrobert,Bing,Zhang,1964-01-06,GY600026
MEM0038396,Male,adam95,Jian,Wu,1980-09-16,GY780316
MEM0038397,Male,richwendy,Feng,Wang,1979-03-10,GY968909
MEM0038398,Female,larrydavis,Liang,Xie,1980-11-06,GY471743
MEM0038399,Male,qwashington,Hua,Li,1995-03-12,GY273911
MEM0038400,Female,loriortega,Yu Zhen,Zhou,2006-10-24,GY718818
MEM0038401,Male,upineda,Liang,Lin,1979-02-28,GY054353
MEM0038402,Male,sarahweber,Gui Lan,Wang,1993-09-09,GY199252
MEM0038403,Male,dschwartz,Hong Mei,He,2005-07-15,GY673083
MEM0038404,Female,jeremiah93,Yun,Lan,1994-08-21,GY969634
MEM0038405,Female,brianmarshall,Hui,Sun,1981-01-17,GY558846
MEM0038406,Female,catherinewise,Qian,Zhang,1973-04-11,GY450975
MEM0038407,Male,duanedavis,Yang,Li,1966-12-06,GY818650
MEM0038408,Female,scottdiane,Xiu Yun,Xu,2000-05-10,GY404798
MEM0038409,Male,annette08,Yu Zhen,Liu,1996-01-16,GY186322
MEM0038410,Female,cindycook,Huan,Li,1992-11-26,GY603473
MEM0038411,Female,grimescolleen,Li,Chen,1964-04-22,GY899684
MEM0038412,Female,qhampton,Ying,Chang,1968-04-07,GY487016
MEM0038413,Male,lee08,Hui,Wu,1996-09-03,GY335106
MEM0038414,Female,nicole24,Bo,Yu,1976-10-09,GY079008
MEM0038415,Female,carlsonstephen,Gui Zhen,Wang,1971-04-05,GY296216
MEM0038416,Male,parsonsjonathan,Huan,Liu,1961-06-04,GY059585
MEM0038417,Female,charles07,Lin,Yuan,1968-04-25,GY397167
MEM0038418,Female,fcoleman,Ping,Chen,1998-06-24,GY406156
MEM0038419,Male,katrina29,Chao,Yang,1996-06-17,GY782711
MEM0038420,Female,millerkarl,Xiang,Song,1963-07-18,GY827200
MEM0038421,Female,karendelgado,Li Juan,Fu,1961-10-03,GY450975
MEM0038422,Female,kimberlycook,Lei,Dong,1996-05-01,GY206759
MEM0038423,Male,brendaroberts,Xiu Hua,Song,1983-03-09,GY802319
MEM0038424,Male,ipeterson,Xin,Li,1977-06-06,GY271083
MEM0038425,Male,kristinbarber,Kun,Li,1962-09-24,GY571730
MEM0038426,Male,crystaltate,Qiang,Ceng,2007-01-25,GY016755
MEM0038427,Male,moodyrobyn,Xiu Yun,Wang,1981-05-05,GY510083
MEM0038428,Male,shane36,Yun,Fu,2007-03-12,GY803376
MEM0038429,Male,christian40,Ling,Shi,1999-07-01,GY659968
MEM0038430,Female,matthewhopkins,Jia,Jiang,1972-07-14,GY694862
MEM0038431,Female,aprilmcdowell,Xin,Li,1997-05-25,GY392017
MEM0038432,Male,laurenryan,Jie,Liu,1999-08-10,GY349088
MEM0038433,Female,rachaelhansen,Rong,Liu,1999-06-28,GY862758
MEM0038434,Female,harperdavid,Kun,Deng,1973-02-03,GY922453
MEM0038435,Female,dickersoncindy,Zhi Qiang,Bao,2003-06-08,GY231214
MEM0038436,Female,jsavage,Kun,Ruan,1998-03-30,GY059585
MEM0038437,Male,hendersonmichael,Yun,Xue,1970-07-08,GY260416
MEM0038438,Male,cynthia50,Bin,Zhao,1986-07-24,GY842441
MEM0038439,Female,brett31,Juan,Ruan,1977-04-29,GY588203
MEM0038440,Male,allenbrandon,Xin,Zhen,1970-07-31,GY096774
MEM0038441,Female,hahnsandra,Jian,Ma,1995-05-12,GY699867
MEM0038442,Male,dennis42,Gui Rong,Su,1962-12-30,GY240366
MEM0038443,Male,maxwelllindsey,Li,Gong,1976-01-08,GY450975
MEM0038444,Male,mbauer,Xiu Rong,Zhang,1998-08-09,GY604870
MEM0038445,Female,stevengood,Li Hua,Zhang,2001-05-13,GY385883
MEM0038446,Male,sjefferson,Yan,Guan,1992-04-28,GY366052
MEM0038447,Female,jesus02,Yang,Yan,1961-06-28,GY966049
MEM0038448,Male,maria76,Zhi Qiang,Lv,1992-10-06,GY351669
